brand,os,price,ram,storage,battery,camera_mp,promo,sentiment,quarter,sales_volume,revenue
OnePlus,Android,358.17,4,256,3424,48,0,-0.14310547792725536,1,1832,656226.7458836066
Apple,iOS,752.65,4,64,4669,12,0,-0.9984600234690187,3,3036,2285754.732713803
Apple,iOS,767.76,8,128,4529,48,1,0.46404600768315973,2,3553,2728343.232630244
Apple,iOS,1284.0,8,64,4825,64,0,-0.16413527791459528,2,3269,4198205.68397893
OnePlus,Android,100.0,6,256,5378,108,1,-1.0310741830379782,2,2376,237634.51821225908
Samsung,Android,286.53,8,64,5457,16,0,0.9488973047432036,1,2968,850413.4952120051
Apple,iOS,1277.06,6,64,4856,48,0,1.3631908911233672,2,3250,4151281.9242462716
OnePlus,Android,293.3,4,32,3423,12,1,1.96196064294803,3,1701,499087.3952226573
Xiaomi,Android,222.59,6,128,4086,12,1,-1.5667489906436347,1,2613,581810.3749829397
Xiaomi,Android,189.14,6,64,5218,108,0,2.761011747279755,4,3070,580703.6571934179
Samsung,Android,606.03,8,32,3852,16,0,0.25510446572257234,1,2589,1569218.399173153
Apple,iOS,1281.33,6,256,3781,48,1,-0.8055540385185906,3,3157,4045160.848434407
Samsung,Android,420.55,4,64,3686,16,0,-0.6994556655927968,3,2534,1065936.6430813204
OnePlus,Android,393.17,8,64,5339,16,0,-1.3973485088613788,3,1632,641787.2419556251
Apple,iOS,982.56,6,64,4283,64,0,0.927788693287827,1,3215,3159815.8132493976
OnePlus,Android,242.35,2,64,4956,64,1,0.7883522370337428,1,1914,464008.4859081998
Samsung,Android,356.35,8,32,5200,108,0,-2.2389372329339685,4,3285,1170921.212165823
Samsung,Android,100.0,6,32,4101,12,0,-0.4700988026449659,4,2906,290655.7696527362
OnePlus,Android,100.0,6,64,3382,48,0,1.4584392175056002,4,1579,157932.91617878835
Samsung,Android,612.22,3,64,3543,64,1,-1.4150948481237002,4,2828,1731932.1249775407
Apple,iOS,915.38,4,128,5421,12,0,-0.26553071077993395,2,3199,2928309.0309959366
Samsung,Android,288.96,12,128,3545,16,0,0.6433572032596702,1,2738,791182.2082635297
Apple,iOS,1024.92,8,32,5351,48,0,-0.6843274930659206,4,3380,3464880.698569171
OnePlus,Android,262.11,3,256,4046,12,0,-0.5541895470618681,2,1501,393485.5195482751
OnePlus,Android,493.51,4,32,3764,48,0,1.0257961481459206,4,1476,728661.556786326
Xiaomi,Android,104.1,6,128,5020,48,1,-0.5375786542794382,4,2816,293188.82126497163
Samsung,Android,100.0,3,64,3463,108,1,2.1976841449961455,2,3655,365507.7634149282
Samsung,Android,420.63,4,128,4491,16,0,1.7173953182963313,3,2821,1186839.5184297469
Xiaomi,Android,515.39,8,128,3587,48,1,0.11662846248958911,3,2392,1233001.3917850612
Apple,iOS,1087.66,4,64,3319,64,1,0.06915822501644173,4,3195,3476019.4623039654
Samsung,Android,773.73,2,64,4748,64,0,0.2748585039911937,4,2645,2046883.543391153
Samsung,Android,100.0,6,128,4286,8,0,-0.39338007358947663,2,2833,283395.16855669743
OnePlus,Android,279.56,4,32,5060,48,0,-0.46666856955709607,1,1687,471689.08499612584
Xiaomi,Android,124.44,3,64,3042,8,0,1.097806366347927,1,2148,267371.8795820076
Apple,iOS,817.57,2,128,5171,8,0,-1.9531584674689764,1,2994,2448067.420531699
Samsung,Android,530.91,6,128,4911,64,0,-0.8376649990436005,4,3019,1602880.4127599953
OnePlus,Android,100.0,3,32,3648,48,1,-0.8802809700080043,2,1784,178404.348401283
Samsung,Android,324.55,6,128,3612,16,0,0.2148429760558284,1,2702,876927.9606053442
Xiaomi,Android,114.75,8,128,3966,8,1,1.100766890439406,3,2491,285899.51454913703
Samsung,Android,236.62,6,64,5016,48,0,-0.007687796057837668,4,3007,711721.2219842562
Samsung,Android,308.27,6,256,3844,48,0,0.8152954784775385,2,3112,959619.162550227
Apple,iOS,303.11,8,64,5205,12,0,0.20910009417497852,1,3360,1018581.8503312526
OnePlus,Android,100.0,12,128,3401,16,0,-0.023836029992347244,4,1682,168260.1266602177
Apple,iOS,427.17,6,64,3717,64,0,-0.7588866078976103,1,3391,1448819.8100785837
Samsung,Android,100.0,8,256,4760,48,1,1.2545526461520247,4,3447,344737.424542025
Xiaomi,Android,261.09,4,64,4499,8,0,0.9664821539213713,4,2406,628301.2313775521
Xiaomi,Android,543.78,4,32,4721,12,0,-0.19438422496149219,2,2299,1250426.4868539032
Samsung,Android,100.0,6,256,4037,16,1,-0.01124918218779526,3,3189,318908.5658570447
Apple,iOS,261.84,4,128,3015,8,0,2.6890406029193503,1,3366,881446.6330948191
OnePlus,Android,786.62,6,64,4595,108,0,-0.27566787663067993,1,1940,1526151.8010968156
Samsung,Android,711.66,6,64,3346,12,1,-0.09672614457304615,3,2675,1903695.954894399
Samsung,Android,261.97,8,128,3517,108,0,-0.06838335587272262,1,3301,864801.3879937624
Samsung,Android,139.59,8,128,3012,48,0,-0.28965556577568513,3,2991,417613.25184099324
OnePlus,Android,100.0,4,64,4183,64,1,0.5254368627202523,3,1978,197853.18236030458
OnePlus,Android,295.8,8,64,4915,16,0,-1.9563460811772742,1,1524,450971.6462022991
Samsung,Android,476.35,8,256,4419,12,0,1.4255728210777394,4,3005,1431845.9416698813
Samsung,Android,595.63,8,128,5327,64,1,-0.7195420015508934,4,3255,1939367.6697608621
OnePlus,Android,100.0,6,128,5046,12,0,-1.6323242999465004,2,1732,173214.1615768154
OnePlus,Android,100.0,4,128,3680,12,0,-1.2427332762339351,1,1697,169741.33500393174
Apple,iOS,1146.06,8,256,4577,64,0,0.2089741014670074,1,3474,3981497.6280294666
OnePlus,Android,100.0,6,64,3874,108,0,1.4410397463655,4,2248,224814.59567260768
Xiaomi,Android,196.1,6,64,3614,16,1,-0.9643286539702169,1,2507,491715.3986598365
OnePlus,Android,332.86,3,32,4615,12,1,0.5338506930209715,4,1881,626345.6220413713
Xiaomi,Android,227.05,3,32,4375,64,0,1.6159436012979294,4,2622,595492.0372331744
Xiaomi,Android,248.55,6,64,3961,108,0,-0.600878056905611,4,2714,674752.8949143259
Apple,iOS,644.23,6,64,3092,48,0,-0.5956558996330859,1,3335,2148694.9921522085
Samsung,Android,767.78,8,256,5148,8,1,1.8334897831382375,3,2947,2263214.37680709
Xiaomi,Android,123.72,8,32,5371,108,1,0.006648201517649987,3,3249,402002.5883922367
OnePlus,Android,513.5,8,256,3868,8,1,-1.2613033780259002,2,1702,874428.1545981509
Xiaomi,Android,201.68,4,32,4178,48,0,-0.6876557942866617,1,2311,466104.99418932013
Apple,iOS,1337.0,6,128,4663,108,1,-1.9550974407886346,3,3635,4860089.812665175
Xiaomi,Android,208.25,6,64,3093,64,1,-0.3275010668261888,3,2834,590355.1465813963
Apple,iOS,1100.81,4,32,4319,16,0,0.3082317096919268,1,2887,3178720.6035262905
OnePlus,Android,922.41,12,64,4885,64,0,0.6756853858444289,3,1823,1681793.510463626
Apple,iOS,1500.0,6,128,3278,64,0,0.1577861133870961,3,2836,4254267.41255356
OnePlus,Android,100.0,12,256,4151,16,0,0.10147733577392529,3,1984,198459.815243122
Apple,iOS,1078.56,12,32,3367,64,1,1.2821920256572852,2,3647,3933591.460243869
Apple,iOS,1126.55,4,128,5357,64,1,0.4294884966141465,1,3340,3763257.705698628
Samsung,Android,233.26,3,256,4095,108,0,-0.4400735023061775,3,3344,780039.363936825
Apple,iOS,100.0,6,32,4553,108,0,0.8584800242620702,1,3755,375512.9352086925
OnePlus,Android,658.31,6,256,3221,16,0,0.04310327611924365,2,1502,988898.2230868475
Apple,iOS,1442.72,4,64,4918,48,1,0.179354087439254,2,3125,4509618.1081194915
Apple,iOS,659.72,2,64,5424,12,0,1.2968382324450054,2,3260,2150727.8005510946
Samsung,Android,670.01,12,128,4360,8,0,-2.267723774874389,1,2445,1638679.6099554356
OnePlus,Android,840.52,8,128,5124,12,0,-0.7879375191522701,1,1411,1186595.4828551593
Xiaomi,Android,178.91,6,64,3306,16,1,-2.0019624004109335,4,2358,421870.27862643613
Apple,iOS,628.97,8,256,5019,16,1,0.019728319118210456,1,3417,2149220.522204085
OnePlus,Android,217.47,6,64,3081,16,1,-0.08866741666423159,3,1757,382288.356786938
Xiaomi,Android,183.91,6,32,3368,16,0,-0.8981751487917088,4,2340,430412.99505570414
Samsung,Android,100.0,3,64,4058,48,0,0.8228479168972085,1,2911,291146.7619973014
Apple,iOS,1056.57,6,128,3896,16,0,0.6976775056368316,3,2889,3052771.1196417906
Apple,iOS,1340.77,4,32,4858,64,0,-1.0805553270331993,3,2790,3741225.046833339
OnePlus,Android,369.92,12,32,3671,16,1,0.7802018191652814,1,1821,673853.8632768062
Apple,iOS,1103.94,6,64,4159,108,0,0.8686645133809461,2,3360,3709501.219489598
Xiaomi,Android,189.35,2,64,3264,8,0,-1.126343844580533,2,2076,393237.7432244543
Xiaomi,Android,365.97,8,128,3251,16,0,0.4263467699714907,4,2317,848269.9540148695
Samsung,Android,495.82,12,128,5438,16,1,-0.5256078712483713,4,3178,1575958.142740264
Apple,iOS,749.86,8,64,5414,48,0,0.5681052870899564,4,3580,2685126.923738802
Xiaomi,Android,354.01,4,64,3783,8,1,-0.4243849816516148,2,2377,841517.8735762138
Xiaomi,Android,100.0,6,64,4934,12,0,-0.571088360924298,1,2378,237881.55000641078
Apple,iOS,824.58,6,64,3659,48,1,-1.127223371349994,3,3310,2729669.264258374
OnePlus,Android,100.0,8,64,3605,12,0,-0.11465396117318255,4,1794,179400.09290368092
OnePlus,Android,262.03,6,128,4524,64,0,-1.583458314611133,3,1700,445498.07478892215
Samsung,Android,100.0,6,128,3226,16,0,1.181071668209721,1,2853,285319.2743424328
Apple,iOS,640.17,8,64,3628,12,1,-0.24103188148148189,2,3278,2098587.746257574
OnePlus,Android,382.97,6,64,4878,108,0,-0.018548858560692175,3,2125,813994.3101219143
Samsung,Android,585.54,6,64,3378,12,0,0.6122124354521776,3,2675,1566900.0012134586
OnePlus,Android,100.0,2,128,5228,16,0,-0.8942387382895159,4,1647,164734.64980737746
Xiaomi,Android,214.5,6,256,5469,48,1,1.9629235439710266,3,3214,689486.4870180754
Samsung,Android,100.0,2,128,3753,12,0,0.35656356238702136,1,2829,282989.013449431
Apple,iOS,983.91,6,64,4998,64,0,-0.8004892588573568,1,3237,3185120.4472474325
Xiaomi,Android,503.62,2,128,4500,48,0,0.30761354237663563,3,2166,1090917.2706901287
Xiaomi,Android,100.0,6,64,4489,64,1,-0.5849122775679194,3,2741,274132.30276380695
Samsung,Android,322.77,6,64,3813,12,1,-0.7211859389436774,4,2972,959350.3810137961
Apple,iOS,561.86,8,128,5475,64,0,1.1835599230758214,1,3560,2000688.245814882
OnePlus,Android,272.53,6,256,3895,48,0,0.5630643471922648,3,1858,506552.0370758234
Samsung,Android,759.49,6,256,4465,64,0,-1.283422476159985,4,3015,2290430.9269504803
Samsung,Android,100.0,4,256,3821,64,1,0.8160010783535337,3,3352,335266.10804560117
Xiaomi,Android,123.66,12,32,4884,8,0,0.6651586806116184,2,2361,292070.02185018035
OnePlus,Android,100.0,6,64,3698,48,0,-0.05990616210007344,2,1851,185197.32045934966
Samsung,Android,181.11,8,32,5070,16,0,0.3908964318681999,1,2999,543211.8745841553
OnePlus,Android,768.13,3,64,3132,48,0,0.9649168878542486,4,1417,1088505.1252453278
OnePlus,Android,160.04,8,128,3295,108,0,-0.04798755305599204,3,2373,379890.7472233751
Apple,iOS,338.43,6,128,3968,8,1,0.6051917249408904,4,3530,1194739.9332074046
Apple,iOS,577.0,6,64,4594,64,0,-0.9278434655416381,1,3228,1862920.7563097293
Samsung,Android,100.0,8,64,3510,48,0,-0.4700027599054521,1,3025,302505.56350815244
Samsung,Android,159.4,2,32,5180,108,1,0.020752739860514666,3,3571,569280.0144656185
OnePlus,Android,100.0,8,128,3305,8,1,-0.20113135674714627,2,1954,195483.79241356257
Samsung,Android,1260.7,12,128,5459,64,1,0.5429395453621464,1,3030,3820613.5481751096
Samsung,Android,466.97,6,32,4254,48,1,0.762463227336137,1,3055,1426713.7874353535
Apple,iOS,984.75,3,128,4016,64,0,-1.069839135161088,1,3239,3190068.201130157
OnePlus,Android,100.0,8,256,3889,108,1,-0.5759042127325396,3,2445,244571.81800412695
Apple,iOS,606.17,6,128,4666,16,0,0.06458822773864592,3,3301,2001266.278984527
Xiaomi,Android,100.0,4,64,3511,108,1,1.6618116169437407,4,2976,297631.73810395884
OnePlus,Android,259.28,2,128,4899,8,0,0.3451705919833726,2,1506,390559.6492025413
Apple,iOS,100.0,6,64,4209,48,1,-0.666005831914257,4,3948,394871.9819220437
OnePlus,Android,206.65,12,64,5386,16,1,1.789809902248607,3,2152,444765.26153284253
Xiaomi,Android,431.6,2,128,3503,12,0,0.2369340007917713,4,1995,861464.390592024
Apple,iOS,688.26,4,256,5051,64,1,1.0452748251655632,1,3708,2552130.22767988
Samsung,Android,466.76,6,64,4559,48,0,0.28505081980757097,3,2921,1363865.0420657943
OnePlus,Android,151.34,8,128,3500,48,0,0.16461629489552215,1,1929,292069.49425330164
Apple,iOS,732.05,8,64,3255,16,1,-0.7126129051755844,3,3125,2287874.0650011115
Apple,iOS,1106.06,3,64,3110,48,0,-0.053225417873054126,1,2832,3132519.930508976
Samsung,Android,445.79,6,128,3449,16,0,1.8106049431441273,4,2863,1276356.608521884
Xiaomi,Android,177.32,4,128,3296,12,0,0.8195104557188427,3,2305,408893.6737952099
OnePlus,Android,443.19,12,128,4482,8,0,0.8314594195090657,3,1782,789922.6528416063
Apple,iOS,829.46,8,256,5276,64,0,0.09980400070481274,2,3509,2910933.4649201822
OnePlus,Android,100.0,6,64,3871,108,0,-0.7367062802356141,3,2042,204227.74042520052
OnePlus,Android,271.61,6,64,4980,108,0,-0.6237388964770473,2,2288,621539.1053048664
Samsung,Android,267.94,6,256,5126,8,0,0.9960002601965614,3,2821,755952.3304640149
Xiaomi,Android,100.0,3,128,3480,48,0,0.8080182345449464,3,2540,254015.1270362386
Apple,iOS,1239.99,8,64,3333,108,0,-0.27970832214143765,4,3453,4282458.663828093
Samsung,Android,116.79,8,64,3885,8,0,-0.6133532614398701,3,2804,327573.8023475848
Xiaomi,Android,100.0,2,128,3290,64,0,1.6762745028910715,2,2615,261565.75968014303
OnePlus,Android,496.03,12,64,3800,16,1,0.4775499944962375,4,1744,865559.8245184061
Samsung,Android,100.0,6,64,4550,16,1,0.8664289846936486,2,3171,317123.4963945753
Samsung,Android,476.34,12,64,3086,48,0,0.27531784141058785,3,3042,1449399.8321753202
Samsung,Android,486.08,8,64,3762,64,0,0.3818881964751942,4,2923,1421298.785640282
Apple,iOS,526.62,4,64,5082,16,0,-1.4835034051424818,1,3285,1730277.3929677259
Xiaomi,Android,425.69,4,64,3945,16,0,1.7108480803672799,1,2151,915968.4941167285
Xiaomi,Android,166.54,6,128,5193,16,0,-0.928675464463819,3,2694,448677.21515317954
Apple,iOS,1500.0,4,256,3474,12,0,1.8391590829377737,2,2761,4141649.357559595
Samsung,Android,293.66,3,64,4681,64,0,-0.9812659050146119,1,2999,880821.8170282058
Samsung,Android,100.0,6,128,4191,48,0,0.13992522099692056,1,3029,302996.2148955409
OnePlus,Android,401.38,8,64,3431,16,0,1.0403728809618988,2,1521,610654.5743750829
Xiaomi,Android,146.63,3,64,4312,16,0,1.5512222363868797,1,2319,340052.0542216654
Xiaomi,Android,100.0,4,128,5498,48,0,0.10647331828592477,2,2648,264893.95796582714
OnePlus,Android,271.06,6,64,4653,48,1,-0.4003207447742374,4,1977,535952.6606194808
Apple,iOS,1500.0,6,128,5132,108,1,0.9280900847818052,1,3396,5094630.457831022
Apple,iOS,962.42,6,128,3253,12,0,1.1912459471962915,3,2963,2852507.7292041364
Samsung,Android,726.9,4,256,3316,48,1,1.0038419504114928,2,2986,2171049.3362330785
Apple,iOS,1044.87,12,64,4266,48,1,-0.8796242873790703,4,3387,3539529.328764848
OnePlus,Android,100.0,6,128,3282,48,1,-0.8604565562387354,1,1915,191503.01621505752
Apple,iOS,1043.6,6,64,4174,64,1,-0.6487728346729158,2,3261,3403341.541995398
Samsung,Android,100.0,8,64,3197,108,0,0.5426555822812499,1,3389,338984.5616699753
OnePlus,Android,150.47,12,64,4869,12,0,-0.5794932206226927,2,1701,256089.12318258322
Samsung,Android,486.31,8,64,4195,16,0,-0.016266917876229598,4,2754,1339642.1020708464
Apple,iOS,1500.0,3,64,5301,64,0,-0.8141991072513939,3,2928,4393385.102512771
OnePlus,Android,169.26,8,64,5492,16,0,1.486533099255932,4,1915,324163.885555797
OnePlus,Android,380.02,6,64,5457,108,1,-0.5082822652555984,2,2301,874472.5809649098
Xiaomi,Android,423.8,8,32,3940,64,1,-0.5614541064056265,2,2754,1167577.6997989449
Apple,iOS,1500.0,8,64,4735,16,0,0.06656811109902226,2,2927,4391108.699176182
OnePlus,Android,305.18,4,32,4788,48,0,0.057737744855668134,1,1714,523073.7420121981
Xiaomi,Android,100.0,8,64,3278,16,0,-1.039841878542856,3,2286,228686.8728607255
Samsung,Android,576.89,4,64,4156,12,1,-0.7226684855549192,2,2698,1557019.6949962007
Samsung,Android,486.66,3,64,4058,48,1,1.2919411366225704,3,3026,1472969.4461548252
OnePlus,Android,100.0,8,128,5351,48,0,0.8243122883270015,4,2016,201649.51405289077
OnePlus,Android,235.34,8,64,4558,12,0,1.1290413332663478,1,1633,384410.19039310096
OnePlus,Android,100.0,6,128,3256,16,1,1.2128707571367854,4,1817,181706.5192671057
Samsung,Android,536.34,6,64,5152,48,0,-0.1038072677758833,2,2913,1562577.944471155
Samsung,Android,433.82,8,64,3006,16,0,-0.8187183660384588,3,2784,1208014.9843954826
OnePlus,Android,465.64,12,128,4794,64,1,0.029795302245296897,4,2061,959895.0140218908
Xiaomi,Android,365.71,6,128,5214,48,1,-0.21591341968182035,3,2776,1015212.856133173
OnePlus,Android,247.99,6,64,3615,64,0,1.783265860085987,4,1814,449866.903872379
Samsung,Android,470.78,8,256,4720,16,1,0.25701985189621446,1,2924,1376825.9390071526
Apple,iOS,619.3,3,256,3605,16,0,-1.1110383142256373,3,3073,1903373.2843413744
Apple,iOS,816.33,6,128,3870,108,0,0.9307123465545034,1,3604,2942497.3979289844
Apple,iOS,1054.14,3,64,4682,64,0,-2.2530559676347095,3,3223,3397612.4949704916
Apple,iOS,1017.82,6,256,5412,48,1,-0.5165428006124736,1,3420,3480958.2789136074
Apple,iOS,1444.03,8,128,3466,64,0,-0.049710774698647646,2,3030,4376031.772475387
OnePlus,Android,916.09,8,128,5488,8,0,-1.6104038649061634,4,1472,1348803.8495827252
OnePlus,Android,258.41,8,128,3924,108,0,-0.48154350600559304,4,2217,573087.3786813993
Xiaomi,Android,119.87,8,128,3705,16,0,0.6798593699929649,2,2362,283256.0991562578
Samsung,Android,778.35,8,256,4199,64,0,0.5403989430107602,4,3039,2365677.808731147
Apple,iOS,989.48,6,256,4081,48,0,-1.8110347572590906,4,3094,3061921.080392994
OnePlus,Android,100.0,6,256,4137,64,0,-1.4362306678780048,1,1878,187807.23595585837
Samsung,Android,426.43,8,32,4833,16,0,0.38073940214626,1,2897,1235393.6981194888
Xiaomi,Android,100.0,4,64,4523,8,1,-0.5879948798798813,3,2395,239534.40279550606
Samsung,Android,1006.01,6,64,3593,16,0,1.0926873330614792,3,2266,2279880.5102893594
Xiaomi,Android,249.43,6,256,4467,12,0,-1.1924831309589323,2,2445,610051.1956042678
OnePlus,Android,539.68,4,64,5150,16,0,-0.3513486574674362,4,1690,912489.842995274
Apple,iOS,587.97,4,64,3739,8,0,1.4929833932340764,1,3025,1778725.927394927
Apple,iOS,262.27,8,128,4089,108,0,1.8589455898339076,4,3965,1039964.6966983256
Apple,iOS,1340.07,6,64,3591,64,0,-0.34141042682608186,1,2932,3929121.834910487
OnePlus,Android,480.02,8,64,4801,108,1,0.36951802026930075,2,2227,1069450.0932876496
Xiaomi,Android,260.58,8,64,3601,48,0,-1.4858237617116898,3,2414,629035.8524882194
Apple,iOS,689.26,6,64,3427,48,1,1.197784489490969,1,3431,2365044.5162650086
Xiaomi,Android,171.84,8,64,4659,12,0,-1.618388366474624,1,2368,406958.38236537407
Xiaomi,Android,176.52,12,64,3463,16,1,-1.2381413802999877,4,2683,473759.10756134265
Xiaomi,Android,100.0,3,64,5056,64,0,-0.07161511986624255,4,2629,262995.577903497
Samsung,Android,617.51,12,64,3661,64,0,0.05163349006142644,1,2884,1781234.6836651345
OnePlus,Android,371.9,4,64,4472,16,0,-1.0452523849590778,3,1473,547929.81622437
Apple,iOS,1171.15,6,128,3278,64,0,-0.6507670379180182,4,3008,3522871.573567061
Samsung,Android,370.45,8,256,3045,64,0,1.1065079983645454,2,3139,1163145.044940922
OnePlus,Android,541.74,8,64,4616,16,0,-0.18209288174713076,4,1499,812276.2284478245
Xiaomi,Android,100.0,4,128,3576,12,1,1.2682928546347998,1,2646,264632.78733914543
Xiaomi,Android,109.28,12,128,5496,12,1,0.2105668259738844,1,2784,304252.32531947497
OnePlus,Android,428.76,2,256,4755,108,0,0.331122347445175,4,2043,876030.77949408
Samsung,Android,100.0,6,256,3934,16,0,0.9875090698999317,1,2808,280888.3785261808
Samsung,Android,100.0,8,128,4420,8,0,-0.6834164324484056,4,2921,292175.66807983466
Samsung,Android,100.0,6,128,4362,8,0,-0.7593340978220104,4,2910,291055.77920874016
OnePlus,Android,444.69,8,64,3775,64,0,0.18664659484670534,4,1810,805187.7717014498
Xiaomi,Android,285.77,8,128,5197,48,0,0.4384840324821151,2,2715,775940.2725252064
Xiaomi,Android,100.0,6,64,4891,12,0,0.9757681140494742,3,2410,241029.16774763953
Xiaomi,Android,408.53,6,128,4014,8,0,-0.9048147336193682,1,1885,770406.7529241616
Samsung,Android,515.02,6,64,4631,12,0,-0.012931644603454636,4,2496,1285851.0040313646
Apple,iOS,1102.4,2,128,5265,16,0,0.649675032992064,3,2869,3163348.48433764
Samsung,Android,504.72,6,32,3110,64,0,0.43929744762235207,1,3097,1563285.9807054477
OnePlus,Android,100.0,8,64,3573,64,0,0.03258267984302296,4,1878,187856.0912851924
OnePlus,Android,417.12,6,128,4210,8,0,0.3752448095617597,1,1674,698289.9548907989
Samsung,Android,348.52,4,64,5181,64,1,-0.30751005832427214,3,3164,1102802.5583673674
Samsung,Android,203.26,4,64,4959,16,1,-1.5679002503716972,1,2903,590251.2478897863
Samsung,Android,100.0,8,256,3544,64,0,0.818129546021761,1,3308,330873.03188447707
Xiaomi,Android,580.6,6,128,3873,48,0,0.31224583872439793,1,2348,1363712.629108301
Apple,iOS,950.12,4,64,4875,8,0,0.22655692813164433,2,3082,2928923.306125953
OnePlus,Android,114.62,6,128,3368,64,0,-0.6275161006155908,2,1855,212701.66316301437
Samsung,Android,283.05,8,32,4742,64,1,0.17609242919363946,2,3270,925667.4194499651
Samsung,Android,656.91,8,128,3363,108,1,1.532744792760907,1,3244,2131645.1742579434
Xiaomi,Android,333.94,6,64,5206,12,0,-0.932020075650535,2,2418,807547.0603992189
Samsung,Android,577.47,3,128,4090,8,1,-2.6387282551601836,3,2763,1596082.9006047712
Apple,iOS,1500.0,3,32,4814,48,0,1.0559644269640553,1,2730,4095595.565962949
Xiaomi,Android,100.0,4,64,4375,64,0,0.7785193267370195,4,2709,270930.69029418664
